LocationID,GymChain,GymName,Address,CountyName,Latitude,Longitude,Rating,ReviewCount
ChIJI4bU2A_DwogRQqzPLCTwM0A,Orangetheory Fitness,Orangetheory Fitness,"115 S Dale Mabry Hwy, Tampa, FL 33609",Hillsborough County,27.94357,-82.5061101,4.6,257
ChIJQVE55PPEwogRN7JyRgZ3C3U,Orangetheory Fitness,Orangetheory Fitness,"1061 E Cumberland Ave, Tampa, FL 33602",Hillsborough County,27.944739,-82.4491864,4.8,312
ChIJ-3TqHcfGwogRFiB9dOhO-j0,Planet Fitness,Planet Fitness,"210 W Waters Ave, Tampa, FL 33604",Hillsborough County,28.0238559,-82.4616406,4.5,1225
ChIJ8_rP59nHwogRaiKVEFrNmR4,Planet Fitness,Planet Fitness,"5681 E Fowler Ave, Tampa, FL 33617",Hillsborough County,28.05324,-82.39244,4.1,1562
ChIJCcklsInNwogR_FSso73dqaQ,Planet Fitness,Planet Fitness,"911 Lithia Pinecrest Rd, Brandon, FL 33511",Hillsborough County,27.9253777,-82.2701265,1.9,37
ChIJD8Bsx6U23YgRlbKoN93VWKM,Planet Fitness,Planet Fitness,"1864 James L Redman Pkwy, Plant City, FL 33563",Hillsborough County,27.9941095,-82.1197019,4.5,997
ChIJHXMNuA7MwogRK_tmB2tsKMw,Planet Fitness,Planet Fitness,"725 W Dr Martin Luther King Jr Blvd, Seffner, FL 33584",Hillsborough County,27.9829847,-82.2869187,4.3,1242
ChIJIXiBMODBwogRuUFmSTOfJ8E,Planet Fitness,Planet Fitness,"7310 W Waters Ave, Tampa, FL 33634",Hillsborough County,28.02436,-82.56103,4.2,1114
ChIJPdv-B4TBwogRfgCBdO7vodM,Planet Fitness,Planet Fitness,"5353 Gunn Hwy, Tampa, FL 33624",Hillsborough County,28.0599661,-82.534119,4.7,536
ChIJ_zRwVHTRwogR3hb3-qpNk0k,Planet Fitness,Planet Fitness,"9822 B US-301, Riverview, FL 33578",Hillsborough County,27.8557987,-82.3247805,4.5,1158
ChIJqTcjJQ3pwogRU719Ywgl0Bw,Planet Fitness,Planet Fitness,"10055 W Hillsborough Ave, Town 'N' Country, FL 33615",Hillsborough County,28.0051631,-82.5973905,5.0,3
ChIJt7q34JrHwogRb4UA_2UH7qw,Planet Fitness,Planet Fitness,"2546 E Bearss Ave Unit C, Tampa, FL 33613",Hillsborough County,28.0816164,-82.4321366,4.7,1169
ChIJ_ZY1z4rrwogRtDsOYHVcXec,YouFit,YouFit Gyms Racetrack on Hillsborough,"13891 W Hillsborough Ave, Tampa, FL 33635",Hillsborough County,28.0351274,-82.6461607,4.3,471
ChIJn9woKStc3ogRxGPgLv8cmf8,Orangetheory Fitness,Orangetheory Fitness,"5240 US-1, Vero Beach, FL 32967",Indian River County,27.6888311,-80.4097404,4.9,186
ChIJHcCEyBdf3ogRAVvOSQJ-jK0,Planet Fitness,Planet Fitness,"1225 US-1 Ste 2, Vero Beach, FL 32962",Indian River County,27.6238216,-80.3907831,4.2,827
ChIJr4WfR_Qhk4gRxoRRLsA6uOo,Planet Fitness,Planet Fitness,"2800 FL-71, Marianna, FL 32446",Jackson County,30.767719,-85.2019419,4.5,518
ChIJl8rnJIWF54gRrHsrYAoF0D0,Orangetheory Fitness,Orangetheory Fitness,"G8X9+4G, 13900 County Rd 455, Clermont, FL 34711",Lake County,28.5483963,-81.6802351,4.7,165
ChIJo4aTJV6j54gRljsqAFs4QsY,Orangetheory Fitness,Orangetheory Fitness,"3208 County Rd 44B, Mt Dora, FL 32757",Lake County,28.8262903,-81.643262,4.6,70
ChIJE3ouBBbA54gRpq9Aa9e7LfE,Planet Fitness,Planet Fitness,"735 N 14th St, Leesburg, FL 34748",Lake County,28.8203563,-81.888599,4.5,934
ChIJbYmM5IGP54gRrXPwbsjBjWY,Planet Fitness,Planet Fitness,"2620 US-27, Clermont, FL 34711",Lake County,28.5289244,-81.7342017,4.5,914
ChIJt_AuM9Ki54gRY5LCjqfU_-w,Planet Fitness,Planet Fitness,"2830 S Bay St, Eustis, FL 32726",Lake County,28.8258296,-81.6873837,4.4,922
ChIJ3Vj6d1cZ24gRB9ojruVAQfo,Gold's Gym,Gold's Gym North Naples,"3306 Bonita Beach Rd SW, Bonita Springs, FL 34134",Lee County,26.331812,-81.8098617,3.8,37
ChIJR1_r39tA24gRJgMv1XJ3f34,LA Fitness,LA Fitness,"2301 Del Prado Blvd S, Cape Coral, FL 33990",Lee County,26.608436,-81.9394142,4.2,1024
ChIJZ5UaVQ0U24gRf7igP8qCBv8,LA Fitness,LA Fitness,"10058 Gulf Center Dr, Fort Myers, FL 33913",Lee County,26.4895395,-81.7901507,4.2,850
ChIJ-6uNawhr24gRgho0XR44oL8,Orangetheory Fitness,Orangetheory Fitness,"8001 Dani Dr, Fort Myers, FL 33966",Lee County,26.6057281,-81.8105286,4.7,264
ChIJBVPFev5H24gRjgDQ2VjJQ7E,Orangetheory Fitness,Orangetheory Fitness,"2311 Santa Barbara Blvd S, Cape Coral, FL 33991",Lee County,26.609252,-81.973686,4.7,149
ChIJo3ecwwEX24gRyadPFSbLKCk,Orangetheory Fitness,Orangetheory Fitness,"10171 Estero Town Commons Place, Estero, FL 33928",Lee County,26.4304823,-81.7826178,4.7,48
ChIJ16QR4toV24gR1sgrLxYAN_o,Planet Fitness,Planet Fitness,"18911 S Tamiami Trl, Fort Myers, FL 33908",Lee County,26.4656201,-81.8307279,3.9,668
ChIJPWxJymQb24gRPnHmZMVwSuY,Planet Fitness,Planet Fitness,"11601 Bonita Beach Rd SE, Bonita Springs, FL 34135",Lee County,26.3289903,-81.7610377,4.2,468
ChIJ____gElC24gRdz0kFQTLJuc,Planet Fitness,Planet Fitness,"15201 N Cleveland Ave, North Fort Myers, FL 33903",Lee County,26.686134,-81.903863,4.3,1137
ChIJda-3ciVB24gR4fED_V5Ear4,Planet Fitness,Planet Fitness,"1502 Del Prado Blvd S B, Cape Coral, FL 33990",Lee County,26.625027,-81.942149,4.4,976
ChIJewXdLtc-24gRBK54XgD1xOA,Planet Fitness,Planet Fitness,"15501 Old McGregor Blvd, Fort Myers, FL 33908",Lee County,26.5165101,-81.9444522,4.4,506
ChIJxZZXXilA24gRDFJFPCGfTHE,Planet Fitness,Planet Fitness,"3853 Cleveland Ave, Fort Myers, FL 33901",Lee County,26.6057719,-81.8704794,4.2,1190
ChIJA55IocBY7IgRDS2GNzWXY1M,Orangetheory Fitness,Orangetheory Fitness,"1400 Village Square Blvd Ste 26, Tallahassee, FL 32312",Leon County,30.5123361,-84.2483843,4.8,129
ChIJP3zSTYT17IgRK23hZ7GE3lE,Orangetheory Fitness,Orangetheory Fitness,"1321 Thomasville Rd #1, Tallahassee, FL 32303",Leon County,30.457103,-84.276891,4.1,174
ChIJ0yY4RaP17IgR5zo6umVWNPI,Planet Fitness,Planet Fitness,"110 Paul Russell Rd, Tallahassee, FL 32301",Leon County,30.4065766,-84.282247,4.7,479
ChIJ_3thu6j17IgRHMWRZMrwUFY,Planet Fitness,Planet Fitness,"2020 W Pensacola St Ste 250, Tallahassee, FL 32304",Leon County,30.4418789,-84.3185927,4.2,38
ChIJkRnb0ZP17IgRfjFWIeW2Vxs,Planet Fitness,Planet Fitness,"1925 N Monroe St, Tallahassee, FL 32303",Leon County,30.4668799,-84.2833946,4.5,988
ChIJnTktW7Nf7IgRdwcZEAFeuYo,Planet Fitness,Planet Fitness,"1212 Capital Cir SE C, Tallahassee, FL 32301",Leon County,30.4304131,-84.2287833,4.5,658
ChIJw16clMJZ7IgRJzVx73tdaWU,Planet Fitness,Planet Fitness,"2910 Kerry Forest Pkwy, Tallahassee, FL 32309",Leon County,30.5423752,-84.2247509,4.2,118
ChIJM16geMD17IgRH0UUsAi8bAY,YouFit,YouFit Gyms Tallahassee Monroe,"2432 N Monroe St, Tallahassee, FL 32303",Leon County,30.4723108,-84.2934596,4.4,539
ChIJtxzDq-Ne7IgR44Qy4KOxu-Q,YouFit,YouFit Gyms Tallahassee Mahan,"3111 Mahan Dr #12, Tallahassee, FL 32308",Leon County,30.4597394,-84.2257269,4.1,304
ChIJGwuR-xZmYogRsgvaU9DL8D0,Orangetheory Fitness,Orangetheory Fitness,"8141 Hwy 72 W Ste K, Madison, AL 35758",Madison County,34.7493761,-86.7546994,4.8,168
ChIJjRpiVA4Ww4gRfnrhkxMt8-U,Gold's Gym,Gold's Gym,"4836 14th St W, Bradenton, FL 34207",Manatee County,27.4547701,-82.5768864,,0
ChIJYQspEkE5w4gRNpXVxdDIHEM,LA Fitness,LA Fitness,"11661 State Road 70 E, Lakewood Ranch, FL 34202",Manatee County,27.4339589,-82.4247082,4.3,583
ChIJdU3DYd44w4gRvvxmFxCsm-A,LA Fitness,LA Fitness,"8502 Cooper Creek Blvd, University Park, FL 34201",Manatee County,27.3919083,-82.4557275,4.0,671
ChIJ-3rBauA7w4gRO2VVOSdyODk,Orangetheory Fitness,Orangetheory Fitness,"5496 Lena Rd, Bradenton, FL 34211",Manatee County,27.4407165,-82.455288,4.9,367
ChIJuagFdOwXw4gRrm25LwIiFyQ,Planet Fitness,Planet Fitness,"4301 14th St W, Bradenton, FL 34205",Manatee County,27.4629927,-82.5737481,4.4,951
ChIJxy-B-d8Ww4gRmHgxXUjzYio,Planet Fitness,Planet Fitness,"6605 Manatee Ave W, Bradenton, FL 34209",Manatee County,27.4943995,-82.6277406,3.9,418
ChIJ97R3W14r5ogRfD9rrD3RGD8,Gold's Gym,Gold’s Gym,"4417 NW Blitchton Rd, Ocala, FL 34482",Marion County,29.2129587,-82.1948017,4.7,656
ChIJ58qq3KHV54gR_4eiyJg39d0,Orangetheory Fitness,Orangetheory Fitness,"4414 SW College Rd #960, Ocala, FL 34474",Marion County,29.1393839,-82.191939,4.8,234
ChIJ1UG_IOTU54gRj0Z3yTHZHMU,Planet Fitness,Planet Fitness,"2800 SW 24th Ave, Ocala, FL 34471",Marion County,29.1591554,-82.164163,4.3,907
ChIJ1zPrlmDF54gRBztCTfJYTgg,Planet Fitness,Planet Fitness,"17950 US-441, Summerfield, FL 34491",Marion County,28.9606722,-81.9670415,4.3,164
ChIJN8UQZyLT54gRY7NlSWWfHnQ,Planet Fitness,Planet Fitness,"3233 SE Maricamp Rd #500, Ocala, FL 34471",Marion County,29.1619697,-82.0916086,4.4,724
ChIJA6GsaQ3d3ogRkbYatiJy-IY,LA Fitness,LA Fitness,"1901 NW Federal Hwy, Stuart, FL 34994",Martin County,27.2275288,-80.264099,4.3,724
ChIJ51XfJX7o3ogRsswGYZW3dBI,Orangetheory Fitness,Orangetheory Fitness,"4215 NW Federal Hwy, Jensen Beach, FL 34957",Martin County,27.2574202,-80.2777516,4.9,104
ChIJOc2eggnd3ogRsq3MU2cluVY,Orangetheory Fitness,Orangetheory Fitness,"2303 SE Federal Hwy, Stuart, FL 34994",Martin County,27.1783691,-80.2348801,4.8,168
ChIJT-DzUgnd3ogRQWaWpXAPFMg,Planet Fitness,Planet Fitness,"41 SW Monterey Rd, Stuart, FL 34994",Martin County,27.1770962,-80.2542965,4.4,777
ChIJ3bkESFW62YgRzMEM_6BGitE,LA Fitness,LA Fitness,"1901 W 39th St, Hialeah, FL 33012",Miami-Dade County,25.8582801,-80.3205032,3.8,891
ChIJ48fMeHSy2YgRJd218f6PeOI,LA Fitness,LA Fitness,"1801 NE 123rd St Ste 200, North Miami, FL 33181",Miami-Dade County,25.8900694,-80.161973,3.6,1854
ChIJ6z3keYS22YgR40tT58c-BWQ,LA Fitness,LA Fitness,"900 S Miami Ave Spc 236, Miami, FL 33130",Miami-Dade County,25.7650877,-80.1942998,3.6,1234
ChIJ9U64nSPA2YgRFTq-wdKaCPs,LA Fitness,LA Fitness,"16339 SW 88th St, Miami, FL 33196",Miami-Dade County,25.6851802,-80.4570911,4.0,1109
ChIJI-G8gFa52YgRsv0CbX7ur2o,LA Fitness,LA Fitness,"10055 NW 41st St, Doral, FL 33178",Miami-Dade County,25.8122719,-80.359862,4.0,1694
ChIJIWOsWn7D2YgRXd8hMiXuzGg,LA Fitness,LA Fitness,"20505 S Dixie Hwy, Cutler Bay, FL 33189",Miami-Dade County,25.575739,-80.3691722,4.1,649
ChIJS-GDU_-l2YgRxy2SZxCURes,LA Fitness,LA Fitness,"5730 NW 183rd St, Hialeah, FL 33015",Miami-Dade County,25.9375213,-80.2950221,3.9,979
ChIJS6q-9DSs2YgRyXlbRE2iELA,LA Fitness,LA Fitness,"1580 NE Miami Gardens Dr, North Miami Beach, FL 33179",Miami-Dade County,25.9444429,-80.1692699,4.2,2089
ChIJXZCyno-42YgRLuq1vnEpAvE,LA Fitness,LA Fitness,"8310 Bird Rd, Miami, FL 33155",Miami-Dade County,25.7320763,-80.3301783,4.1,1107
ChIJZZBeq4262YgR3rRzJ4tee3I,LA Fitness,LA Fitness,"630 W 49th St, Hialeah, FL 33012",Miami-Dade County,25.8654519,-80.2958031,4.4,3119
ChIJaS9Yu6S32YgR4hkuBnxlMvQ,LA Fitness,LA Fitness,"3301 Coral Wy, Miami, FL 33145",Miami-Dade County,25.750451,-80.2497308,2.7,1212
ChIJb-UVOHvA2YgRTq9XiqGayyA,LA Fitness,LA Fitness,"13838 SW 56th St, Miami, FL 33175",Miami-Dade County,25.711885,-80.4176157,4.1,745
ChIJe4qzWyC52YgRDa6GhQUT-SE,LA Fitness,LA Fitness,"9291 W Flagler St, Miami, FL 33174",Miami-Dade County,25.7702876,-80.3478546,4.1,2575
ChIJf0SvCbC_2YgRh5_4szdIugw,LA Fitness,LA Fitness,"14100 SW 8th St, Miami, FL 33184",Miami-Dade County,25.7599104,-80.4231782,4.2,1322
ChIJpfiNvIjD2YgRTcjYd-rHx68,LA Fitness,LA Fitness,"15400 SW 127th Ave, Miami, FL 33177",Miami-Dade County,25.6253725,-80.3975699,4.2,534
ChIJrUKHgujA2YgR3O4QNBc4sqI,LA Fitness,LA Fitness,"8555 SW 124th Ave., Miami, FL 33183",Miami-Dade County,25.6884032,-80.3913512,4.4,1325
ChIJ0YIrgW3A2YgRx_OjjP7xFsI,Orangetheory Fitness,Orangetheory Fitness,"14627 SW 56th St, Miami, FL 33175",Miami-Dade County,25.7150642,-80.42974,4.8,156
ChIJA-YrPSmy2YgRgIonuSrLxEM,Orangetheory Fitness,Orangetheory Fitness,"9017 Biscayne Blvd, Miami Shores, FL 33138",Miami-Dade County,25.8580055,-80.183066,4.7,198
ChIJEYA9iGS42YgRk22ATRJZnSM,Orangetheory Fitness,Orangetheory Fitness,"7396 SW 40th St, Miami, FL 33155",Miami-Dade County,25.7325792,-80.3147836,4.4,137
ChIJNUGvMVGx2YgRsECMq4TD2GU,Orangetheory Fitness,Orangetheory Fitness,"89 NE 38th St, Miami, FL 33137",Miami-Dade County,25.8119386,-80.1938051,4.4,151
ChIJQ_j8_W3E2YgRsfJug-EQcoI,Orangetheory Fitness,Orangetheory Fitness,"18455 S Dixie Hwy, Cutler Bay, FL 33157",Miami-Dade County,25.5980932,-80.3510735,4.5,179
ChIJa1pEF5q32YgRgcGvHhKfIW0,Orangetheory Fitness,Orangetheory Fitness,"2300 Salzedo St, Coral Gables, FL 33134",Miami-Dade County,25.7508029,-80.2609818,4.8,245
ChIJa2_wEFes2YgRFLf2kAolnZc,Orangetheory Fitness,Orangetheory Fitness,"18839 Biscayne Blvd A, Aventura, FL 33180",Miami-Dade County,25.9502344,-80.1442772,4.4,283
ChIJc8Qz2aTH2YgRhMIJlVk83lk,Orangetheory Fitness,Orangetheory Fitness,"9045 SW 72nd Pl Apt E150C, Kendall, FL 33156",Miami-Dade County,25.6865141,-80.3126745,4.5,90
ChIJcaPdNNGk2YgRZazQ_HCKnGU,Orangetheory Fitness,Orangetheory Fitness,"15490 NW 77th Ct, Miami Lakes, FL 33016",Miami-Dade County,25.915247,-80.3271005,4.8,223
ChIJdx6C76HB2YgRQGCNWTgRDUI,Orangetheory Fitness,Orangetheory Fitness,"13550 SW 120th St #402, Miami, FL 33186",Miami-Dade County,25.6554961,-80.4150854,4.8,302
ChIJpSNl96m-2YgR4x_Sk8JgqwI,Orangetheory Fitness,Orangetheory Fitness,"5875 NW 105th Ct #106, Doral, FL 33178",Miami-Dade County,25.8263393,-80.3680736,4.7,270
ChIJtabGO5622YgRtGwQ8Drj7vc,Orangetheory Fitness,Orangetheory Fitness,"269 NE 2nd St, Miami, FL 33132",Miami-Dade County,25.7763292,-80.1888644,4.3,184
ChIJuQEJ5o3G2YgRXTj_bb4N_q8,Orangetheory Fitness,Orangetheory Fitness,"8511 SW 136th St, Miami, FL 33156",Miami-Dade County,25.6442661,-80.3311386,4.6,132
ChIJ-byzO4y62YgRjgPGjC15U6I,Planet Fitness,Planet Fitness,"502A W 49th St, Hialeah, FL 33012",Miami-Dade County,25.8654721,-80.2930405,4.5,2326
ChIJ4XRlzz-z2YgRM40T5p_9LbU,Planet Fitness,Planet Fitness,"900 NE 125th St, Miami, FL 33161",Miami-Dade County,25.8902703,-80.1800462,4.5,1498
ChIJ7SbUcvu72YgREQx0knxZdC0,Planet Fitness,Planet Fitness,"3505 W 20th Ave, Hialeah, FL 33012",Miami-Dade County,25.8538145,-80.320711,4.6,1374
ChIJ7_4o2QLB2YgRiuUE9R5jMk8,Planet Fitness,Planet Fitness,"10872 SW 104th St, Miami, FL 33176",Miami-Dade County,25.6709702,-80.3713089,4.6,1001
ChIJ7_bQMO232YgRfySHcsSHNXU,Planet Fitness,Planet Fitness,"775 SW 8th Ave, Miami, FL 33130",Miami-Dade County,25.766368,-80.2069273,4.5,3036
ChIJF30qi2ax2YgRLm1mkquhugU,Planet Fitness,Planet Fitness,"7900 NW 27th Ave #200, Miami, FL 33147",Miami-Dade County,25.8486398,-80.2445371,4.4,224
ChIJGZ9TuCPA2YgRCiTCvxdR7Mg,Planet Fitness,Planet Fitness,"15725 SW 72nd St, Miami, FL 33193",Miami-Dade County,25.6997295,-80.4483246,4.4,1003
ChIJHUNjNSes2YgRuUlVmuAP-eU,Planet Fitness,Planet Fitness,"850 Ives Dairy Rd, North Miami Beach, FL 33179",Miami-Dade County,25.9608087,-80.1861671,4.4,1733
ChIJL6KGqrCv2YgRMeIj1RIh2NY,Planet Fitness,Planet Fitness,"17165 NW 27th Ave, Miami Gardens, FL 33056",Miami-Dade County,25.9303811,-80.2432665,4.5,1271
ChIJ_0VXhGi72YgR2bwUTjEOyPE,Planet Fitness,Planet Fitness,"8350 Hialeah Gardens Blvd, Hialeah Gardens, FL 33018",Miami-Dade County,25.8980151,-80.3521122,4.5,1778
ChIJcXeeYOO42YgR8BylrFjtPFU,Planet Fitness,Planet Fitness,"8524 SW 8th St, Miami, FL 33144",Miami-Dade County,25.7603794,-80.3334641,4.6,1934
ChIJnVtF0sCt2YgRJ5-A1OxusUg,Planet Fitness,Planet Fitness,"1630 NE 163rd St, North Miami Beach, FL 33162",Miami-Dade County,25.9243394,-80.167332,4.1,1484
ChIJoQXVo3a32YgRYkHuIELxxAE,Planet Fitness,Planet Fitness,"1440 NW N River Dr #440, Miami, FL 33125",Miami-Dade County,25.7856884,-80.2198051,4.6,1965
ChIJt9g2D5Dd2YgRcUW9BcVoauw,Planet Fitness,Planet Fitness,"2650 NE 10th Ct, Homestead, FL 33033",Miami-Dade County,25.479054,-80.4398906,4.5,1663
ChIJvY7I12_F2YgRyw5gDDiX2B0,Planet Fitness,Planet Fitness,"19189 S Dixie Hwy, Cutler Bay, FL 33157",Miami-Dade County,25.58904,-80.357687,4.6,1157
ChIJvcz9UQ6l2YgRiurttMiu-lY,Planet Fitness,Planet Fitness,"18620 NW 67th Ave, Hialeah, FL 33015",Miami-Dade County,25.9432366,-80.3089815,4.6,2167
ChIJ7ewiZc7B2YgRJWlpphl_XjE,YouFit,YouFit Gyms Hammocks,"10201 Hammocks Blvd #130, Miami, FL 33196",Miami-Dade County,25.6728662,-80.4424167,4.0,555
ChIJ88LzkCPA2YgRgKGOBX-xBKw,YouFit,YouFit Gyms Miami 72nd,"15762 SW 72nd St, Miami, FL 33193",Miami-Dade County,25.6984562,-80.4480699,4.2,490
ChIJEVL3cc-32YgRH4OBRXpejAE,YouFit,YouFit Gyms Coconut Grove,"3015 Grand Ave #311, Coconut Grove, FL 33133",Miami-Dade County,25.7283178,-80.2419243,3.6,404
ChIJH_OuUQjD2YgRj5o4HwjUftg,YouFit,YouFit Gyms Miami 127th,"20001 SW 127th Ave, Miami, FL 33177",Miami-Dade County,25.5803736,-80.3953515,4.1,451
ChIJLXVJRP3D2YgRWbqZnR_71OU,YouFit,YouFit Gyms Miami 152nd,"11237 SW 152nd St, Miami, FL 33157",Miami-Dade County,25.6287961,-80.3755015,4.3,405
ChIJU6hvlT-_2YgRmrvCFoXelhA,YouFit,YouFit Gyms Miami 26th,"11865 SW 26th St Ste B13, Miami, FL 33175",Miami-Dade County,25.7470474,-80.3896636,4.0,494
ChIJVYDytDzB2YgRjwUB5EZ2Bkc,YouFit,YouFit Gyms Kendall,"13065 SW 112th St, Miami, FL 33186",Miami-Dade County,25.6650615,-80.4077205,4.2,461
ChIJaaRUpES42YgRbmquTIQze8U,YouFit,YouFit Gyms Coral Gables,"7070 Coral Wy, Miami, FL 33155",Miami-Dade County,25.7448393,-80.3104717,4.1,942
ChIJbxN9zVy42YgRVwHqxnGiblg,YouFit,Youfit Health Club,"2835 SW 71st Ave, Miami, FL 33155",Miami-Dade County,25.7451733,-80.310306,4.0,13
ChIJiYnm-L-52YgRt_eWnl__yfQ,YouFit,YouFit Gyms Flagler,"8311 W Flagler St, Miami, FL 33126",Miami-Dade County,25.7727604,-80.3310031,4.1,673
ChIJm99KUNa52YgREOSu4LvwuCg,YouFit,YouFit Gyms Miami 24th,"8755 SW 24th St, Miami, FL 33165",Miami-Dade County,25.7490035,-80.3373355,4.2,415
ChIJpzpzD9Wz2YgR-gGPGVUee7A,YouFit,YouFit Gyms Biscayne,"553 NE 79th St, Miami, FL 33138",Miami-Dade County,25.8482949,-80.1859028,3.8,1065
ChIJuzwqFFC_2YgRXj_ErIRtQrw,YouFit,YouFit Gyms Miami 112th,"3900 SW 112th Ave, Miami, FL 33165",Miami-Dade County,25.7330598,-80.3761024,4.5,648
ChIJwZaAsuS62YgRIUnILOBPBNU,YouFit,YouFit Gyms Hialeah,"5348 W 16th Ave, Hialeah, FL 33012",Miami-Dade County,25.8710728,-80.3162613,4.1,1116
ChIJue_sHbYB5YgRxfzCdUxYTk4,Orangetheory Fitness,Orangetheory Fitness,"463867 FL-200, Yulee, FL 32097",Nassau County,30.6277307,-81.5453301,4.8,56
ChIJ6-Pq1Ds_kYgR2b7dbLK0Dbw,Gold's Gym,Ballers Fitness (formerly Gold’s Gym Fort Walton Beach),"140 Eglin Pkwy SE, Fort Walton Beach, FL 32548",Okaloosa County,30.4062915,-86.6059192,4.2,187
ChIJS__dNbpdkYgRCnYAJC1DfgQ,Orangetheory Fitness,Orangetheory Fitness,"4495 Furling Ln Ste 140, Destin, FL 32541",Okaloosa County,30.3875681,-86.4045888,4.6,123
ChIJAYkcEudzkYgRIvPAoT71pqY,Planet Fitness,Planet Fitness,"2680 S Ferdon Blvd Unit 101, Crestview, FL 32536",Okaloosa County,30.7316051,-86.5686943,4.1,247
ChIJeUElNaA-kYgRQVzQSKXYYvk,Planet Fitness,Planet Fitness,"300 Mary Esther Blvd, Mary Esther, FL 32569",Okaloosa County,30.4158767,-86.6561629,4.3,994
ChIJC5Fq64Rj54gR5V-0lbyi3Oc,LA Fitness,LA Fitness,"5915 S Goldenrod Rd, Orlando, FL 32822",Orange County,28.4768161,-81.2872085,4.0,1038
ChIJIZKFuM5654gRmHcyOMbQgoI,LA Fitness,LA Fitness,"2999 E Colonial Dr, Orlando, FL 32803",Orange County,28.5548952,-81.3467628,4.3,853
ChIJN3Sz5M1-54gRn1uXom9BCRE,LA Fitness,LA Fitness,"4792 S Kirkman Rd, Orlando, FL 32811",Orange County,28.4922898,-81.4605285,4.4,2051
ChIJOVbEKAB754gRHec7urBSEcw,LA Fitness,LA Fitness,"15 W Crystal Lake St, Orlando, FL 32806",Orange County,28.5148411,-81.3772296,4.7,461
ChIJUfaiJVd_54gREqfnodC0_bo,LA Fitness,LA Fitness,"4768 The Grove Dr, Windermere, FL 34786",Orange County,28.4917165,-81.51078,4.1,1128
ChIJbUEBYmlw54gR610iT9Nwwck,LA Fitness,LA Fitness,"501 N Orlando Ave Ste 219, Winter Park, FL 32789",Orange County,28.6050078,-81.3679973,4.3,818
ChIJcaKOWMtn54gRpraV-TCNUGw,LA Fitness,LA Fitness,"815 N Alafaya Trail, Orlando, FL 32828",Orange County,28.5569438,-81.202629,3.8,1168
ChIJe75I_7dk54gR46eJ0s32X0I,LA Fitness,LA Fitness,"4550 E Michigan St, Orlando, FL 32812",Orange County,28.5118954,-81.3301111,4.1,807
ChIJlTXDi2qH3YgRvljZb4-UpZU,LA Fitness,LA Fitness,"12700 S Orange Blossom Trl, Orlando, FL 32837",Orange County,28.380835,-81.4059515,4.0,1134
ChIJlzmsnZFl54gRbe_8cbKC_A8,LA Fitness,LA Fitness,"189 S Goldenrod Rd, Orlando, FL 32807",Orange County,28.5424652,-81.284172,4.0,611
ChIJr0c2v-uD54gR_O1XJXcZijA,LA Fitness,LA Fitness,"3029 Daniels Rd, Winter Garden, FL 34787",Orange County,28.5250336,-81.5840218,4.3,1007
ChIJ-fiWlCti54gRbl3owrFq7TM,Orangetheory Fitness,Orangetheory Fitness,"9161 Narcoossee Rd #104, Orlando, FL 32827",Orange County,28.4341953,-81.2563017,4.9,257
ChIJE6n0gw5754gRxcmTNyb9Ewg,Orangetheory Fitness,Orangetheory Fitness,"1731 S Orange Ave, Orlando, FL 32806",Orange County,28.521761,-81.376114,4.8,127
ChIJTSlwpG1w54gRQo4lV9W-jOc,Orangetheory Fitness,Orangetheory Fitness,"115 S Orlando Ave, Winter Park, FL 32789",Orange County,28.5974027,-81.3660952,4.5,114
ChIJVaOOSGmB54gRBfygA6vS7So,Orangetheory Fitness,Orangetheory Fitness,"13620 Summerport Village Pkwy, Windermere, FL 34786",Orange County,28.4766273,-81.5848177,4.8,181
ChIJcc7s0ECC54gRyUuCp99ST_4,Orangetheory Fitness,Orangetheory Fitness,"2883 Maguire Rd Unit Ste A1004-A1005, Windermere, FL 34786",Orange County,28.5285304,-81.5425887,4.7,146
ChIJewTSgZmL3YgRXdz06bo1MdA,Orangetheory Fitness,Orangetheory Fitness,"12851 Narcoossee Rd, Orlando, FL 32832",Orange County,28.3790546,-81.2438808,4.7,110
ChIJo-Qufah_54gRU9eIPNK432c,Orangetheory Fitness,Orangetheory Fitness,"7343 Sand Lake Rd #1001, Orlando, FL 32819",Orange County,28.4503758,-81.4819519,4.6,210
ChIJrZGz0rVn54gRvJUkmCz5xfs,Orangetheory Fitness,Orangetheory Fitness,"12301 Lake Underhill Rd, Orlando, FL 32828",Orange County,28.5472678,-81.2028604,4.8,185
ChIJ-WddmDx554gR04_aPJ0ICow,Planet Fitness,Planet Fitness,"5920 Metropolis Wy, Orlando, FL 32811",Orange County,28.5172728,-81.4615642,4.3,879
ChIJ9Xf5O9Zx54gRL_KdX82r3Bg,Planet Fitness,Planet Fitness,"908 Lee Rd, Orlando, FL 32810",Orange County,28.6043951,-81.3952802,4.6,883
ChIJQdMni7Vl54gRP9u87HeAc5w,Planet Fitness,Planet Fitness,"505 S Chickasaw Trail, Orlando, FL 32825",Orange County,28.5363051,-81.2738745,4.3,928
ChIJQwJuhb5354gRRhI5P0_IXEs,Planet Fitness,Planet Fitness,"2239 E Semoran Blvd, Apopka, FL 32703",Orange County,28.6752902,-81.4692219,4.4,83
